contador,fecha,hora,humedad,temperatura,acelX,acelY,acelZ,gyroX,gyroY,gyroZ,pitch,roll,maltrato
1,1/1/2000,0:0:0,64.00,29.70,657,167,3780,13,3,-9,0.25,-0.99,0
2,1/1/2000,0:0:0,64.00,29.70,628,135,3771,-18,13,0,0.47,-1.87,0
3,1/1/2000,0:0:0,64.00,29.70,635,133,3745,29,-10,-11,0.68,-2.67,0
4,1/1/2000,0:0:0,64.00,29.70,635,134,3759,-14,11,1,0.86,-3.39,0
5,1/1/2000,0:0:0,64.00,29.70,625,120,3765,-15,1,-1,1.02,-4.03,0
6,1/1/2000,0:0:0,64.00,29.70,628,151,3754,13,-8,-10,1.17,-4.62,0
7,1/1/2000,0:0:0,64.00,29.70,633,128,3782,-8,5,-1,1.30,-5.14,0
8,1/1/2000,0:0:0,64.00,29.70,638,131,3772,-1,19,5,1.42,-5.61,0
9,1/1/2000,0:0:0,64.00,29.70,633,144,3786,3,-5,0,1.53,-6.03,0
10,1/1/2000,0:0:0,64.00,29.70,640,135,3763,-3,0,6,1.62,-6.42,0
11,1/1/2000,0:0:0,64.00,29.70,639,133,3763,12,-6,-8,1.71,-6.76,0
12,1/1/2000,0:0:0,64.00,29.70,641,133,3758,21,3,-8,1.79,-7.07,0
13,1/1/2000,0:0:0,64.00,29.70,640,133,3771,2,3,14,1.86,-7.35,0
14,1/1/2000,0:0:0,64.00,29.70,629,123,3757,16,-16,2,1.92,-7.60,0
15,1/1/2000,0:0:0,64.00,29.70,642,146,3774,3,9,2,1.98,-7.82,0
16,1/1/2000,0:0:0,64.00,29.70,611,149,3769,-12,5,-7,2.03,-8.02,0
17,1/1/2000,0:0:0,64.00,29.70,640,122,3744,9,-22,-4,2.08,-8.21,0
18,1/1/2000,0:0:0,64.00,29.70,629,144,3793,2,-14,-7,2.12,-8.37,0
19,1/1/2000,0:0:0,64.00,29.70,611,154,3764,3,-8,5,2.16,-8.52,0
20,1/1/2000,0:0:0,64.00,29.70,660,144,3761,-13,18,-16,2.19,-8.65,0
21,1/1/2000,0:0:0,64.00,29.70,645,155,3784,16,-1,-6,2.22,-8.77,0
22,1/1/2000,0:0:0,64.00,29.70,664,151,3798,9,7,13,2.25,-8.88,0
23,1/1/2000,0:0:0,64.00,29.70,641,149,3801,12,-4,5,2.27,-8.98,0
24,1/1/2000,0:0:0,64.00,29.70,632,144,3760,-13,-7,17,2.29,-9.06,0
25,1/1/2000,0:0:0,64.00,29.70,623,140,3762,13,-17,13,2.31,-9.14,0
26,1/1/2000,0:0:0,64.00,29.70,630,136,3758,-11,-2,0,2.33,-9.21,0
27,1/1/2000,0:0:0,64.00,29.70,639,135,3767,-19,-12,6,2.35,-9.28,0
28,1/1/2000,0:0:0,64.00,29.70,630,143,3778,4,-8,-7,2.36,-9.33,0
29,1/1/2000,0:0:0,64.00,29.70,635,164,3762,-4,-2,-13,2.37,-9.39,0
30,1/1/2000,0:0:0,56.00,29.60,636,132,3738,4,19,1,2.39,-9.43,0
31,1/1/2000,0:0:0,56.00,29.60,626,137,3742,7,-10,9,2.40,-9.47,0
32,1/1/2000,0:0:0,56.00,29.60,627,138,3750,0,6,3,2.41,-9.51,0
33,1/1/2000,0:0:0,56.00,29.60,647,139,3774,6,7,6,2.41,-9.55,0
34,1/1/2000,0:0:0,56.00,29.60,623,134,3783,-14,-9,-11,2.42,-9.58,0
35,1/1/2000,0:0:0,56.00,29.60,641,146,3755,-8,17,0,2.43,-9.60,0
36,1/1/2000,0:0:0,56.00,29.60,640,135,3768,10,4,-3,2.43,-9.63,0
37,1/1/2000,0:0:0,56.00,29.60,642,144,3739,-1,7,9,2.44,-9.65,0
38,1/1/2000,0:0:0,56.00,29.60,628,131,3778,2,-8,1,2.44,-9.67,0
39,1/1/2000,0:0:0,56.00,29.60,633,153,3777,-2,1,-6,2.45,-9.69,0
40,1/1/2000,0:0:0,56.00,29.60,635,136,3791,2,-6,-1,2.45,-9.70,0
41,1/1/2000,0:0:0,56.00,29.60,629,133,3764,10,-9,-6,2.46,-9.72,0
42,1/1/2000,0:0:0,56.00,29.60,634,144,3776,-7,5,17,2.46,-9.73,0
43,1/1/2000,0:0:0,56.00,29.60,635,157,3779,-7,8,3,2.46,-9.74,0
44,1/1/2000,0:0:0,56.00,29.60,636,141,3764,10,11,-7,2.47,-9.75,0
45,1/1/2000,0:0:0,56.00,29.60,650,147,3767,7,6,-11,2.47,-9.76,0
46,1/1/2000,0:0:0,56.00,29.60,644,135,3791,6,19,2,2.47,-9.77,0
47,1/1/2000,0:0:0,56.00,29.60,644,126,3767,-5,11,5,2.47,-9.78,0
48,1/1/2000,0:0:0,56.00,29.60,638,144,3760,-2,2,7,2.47,-9.78,0
49,1/1/2000,0:0:0,56.00,29.60,637,139,3760,2,3,-2,2.47,-9.79,0
50,1/1/2000,0:0:0,56.00,29.60,632,140,3763,-12,-13,2,2.48,-9.80,0
51,1/1/2000,0:0:0,56.00,29.60,632,135,3774,11,4,-7,2.48,-9.80,0
52,1/1/2000,0:0:0,56.00,29.60,629,132,3791,-11,8,18,2.48,-9.81,0
53,1/1/2000,0:0:0,56.00,29.60,644,137,3786,6,5,-5,2.48,-9.81,0
54,1/1/2000,0:0:0,56.00,29.60,631,146,3768,-4,2,-5,2.48,-9.81,0
55,1/1/2000,0:0:0,56.00,29.60,654,159,3758,-4,6,13,2.48,-9.82,0
56,1/1/2000,0:0:0,56.00,29.60,642,134,3773,-8,5,-9,2.48,-9.82,0
57,1/1/2000,0:0:0,56.00,29.60,629,141,3772,6,-1,-7,2.48,-9.82,0
58,1/1/2000,0:0:0,56.00,29.60,656,164,3751,6,-7,3,2.48,-9.82,0
59,1/1/2000,0:0:0,56.00,29.60,639,137,3799,4,16,0,2.48,-9.82,0
60,1/1/2000,0:0:0,56.00,29.60,642,137,3753,13,-23,4,2.48,-9.83,0
61,1/1/2000,0:0:0,56.00,29.60,628,153,3751,7,-7,-2,2.48,-9.83,0
62,1/1/2000,0:0:0,56.00,29.60,627,137,3770,-5,9,8,2.48,-9.83,0
63,1/1/2000,0:0:0,56.00,29.60,641,148,3763,12,1,2,2.48,-9.83,0
64,1/1/2000,0:0:0,56.00,29.60,634,163,3772,8,-14,9,2.48,-9.83,0
65,1/1/2000,0:0:0,56.00,29.60,631,130,3756,-4,17,3,2.48,-9.83,0
66,1/1/2000,0:0:0,56.00,29.60,633,147,3734,-1,-9,-11,2.49,-9.83,0
67,1/1/2000,0:0:0,56.00,29.60,640,154,3789,18,-17,-2,2.49,-9.83,0
68,1/1/2000,0:0:0,56.00,29.60,603,146,3774,-2,13,4,2.49,-9.84,0
69,1/1/2000,0:0:0,56.00,29.60,643,145,3761,-14,6,15,2.49,-9.84,0
70,1/1/2000,0:0:0,56.00,29.60,650,139,3775,22,1,3,2.49,-9.84,0
71,1/1/2000,0:0:0,56.00,29.60,635,137,3763,-8,-8,1,2.49,-9.84,0
72,1/1/2000,0:0:0,56.00,29.60,647,150,3767,14,1,11,2.49,-9.84,0
73,1/1/2000,0:0:0,56.00,29.60,642,138,3752,0,-9,6,2.49,-9.84,0
74,1/1/2000,0:0:0,56.00,29.60,642,153,3806,3,-6,-6,2.49,-9.84,0
75,1/1/2000,0:0:0,56.00,29.60,630,139,3766,-8,-22,5,2.49,-9.84,0
76,1/1/2000,0:0:0,56.00,29.60,643,145,3749,4,-4,5,2.49,-9.84,0
77,1/1/2000,0:0:0,56.00,29.60,637,143,3747,7,-1,10,2.49,-9.84,0
78,1/1/2000,0:0:0,56.00,29.60,616,127,3782,-4,12,1,2.49,-9.84,0
79,1/1/2000,0:0:0,56.00,29.60,646,145,3770,2,-11,5,2.49,-9.84,0
80,1/1/2000,0:0:0,56.00,29.60,648,130,3769,-7,4,-3,2.49,-9.84,0
81,1/1/2000,0:0:0,56.00,29.60,633,143,3758,11,12,-2,2.49,-9.84,0
82,1/1/2000,0:0:0,56.00,29.60,650,131,3761,2,0,3,2.49,-9.84,0
83,1/1/2000,0:0:0,56.00,29.60,628,140,3769,-20,11,4,2.49,-9.84,0
84,1/1/2000,0:0:0,56.00,29.60,619,132,3761,3,-2,7,2.49,-9.84,0
85,1/1/2000,0:0:0,56.00,29.60,639,138,3772,3,-20,-4,2.49,-9.84,0
86,1/1/2000,0:0:0,56.00,29.60,631,151,3810,14,8,5,2.49,-9.84,0
87,1/1/2000,0:0:0,56.00,29.60,639,157,3772,-7,-6,-10,2.49,-9.84,0
88,1/1/2000,0:0:0,56.00,29.60,664,137,3781,6,2,5,2.49,-9.84,0
89,1/1/2000,0:0:0,56.00,29.60,648,142,3772,3,-22,7,2.49,-9.84,0
90,1/1/2000,0:0:0,55.00,29.70,637,138,3762,12,-22,18,2.49,-9.84,0
91,1/1/2000,0:0:0,55.00,29.70,631,149,3759,6,-2,8,2.49,-9.84,0
92,1/1/2000,0:0:0,55.00,29.70,623,132,3767,3,-9,-8,2.49,-9.84,0
93,1/1/2000,0:0:0,55.00,29.70,628,157,3752,-13,-5,-20,2.49,-9.84,0
94,1/1/2000,0:0:0,55.00,29.70,626,144,3778,-8,-8,-6,2.49,-9.84,0
95,1/1/2000,0:0:0,55.00,29.70,637,139,3762,14,-5,-12,2.49,-9.84,0
96,1/1/2000,0:0:0,55.00,29.70,630,156,3750,14,23,-10,2.49,-9.84,0
97,1/1/2000,0:0:0,55.00,29.70,630,148,3750,-20,9,-8,2.49,-9.84,0
98,1/1/2000,0:0:0,55.00,29.70,638,125,3759,-7,-10,-13,2.49,-9.84,0
99,1/1/2000,0:0:0,55.00,29.70,644,148,3774,-1,-3,-11,2.49,-9.84,0
100,1/1/2000,0:0:0,55.00,29.70,639,129,3774,-5,5,-10,2.49,-9.84,0
101,1/1/2000,0:0:0,55.00,29.70,632,146,3762,-7,5,0,2.49,-9.84,0
102,1/1/2000,0:0:0,55.00,29.70,618,149,3794,-1,-6,6,2.49,-9.84,0
103,1/1/2000,0:0:0,55.00,29.70,641,142,3783,18,3,-9,2.49,-9.84,0
104,1/1/2000,0:0:0,55.00,29.70,619,144,3790,-3,1,4,2.49,-9.84,0
105,1/1/2000,0:0:0,55.00,29.70,620,134,3788,1,-3,-8,2.49,-9.84,0
106,1/1/2000,0:0:0,55.00,29.70,646,149,3792,-13,0,22,2.49,-9.84,0
107,1/1/2000,0:0:0,55.00,29.70,626,133,3765,4,-4,-9,2.48,-9.84,0
108,1/1/2000,0:0:0,55.00,29.70,654,149,3784,-4,14,-8,2.48,-9.84,0
109,1/1/2000,0:0:0,55.00,29.70,646,143,3747,9,-4,-3,2.48,-9.84,0
110,1/1/2000,0:0:0,55.00,29.70,626,132,3729,-13,14,4,2.48,-9.84,0
111,1/1/2000,0:0:0,55.00,29.70,649,124,3738,13,14,-18,2.48,-9.84,0
112,1/1/2000,0:0:0,55.00,29.70,628,136,3790,-4,10,8,2.48,-9.84,0
113,1/1/2000,0:0:0,55.00,29.70,628,131,3759,1,4,1,2.48,-9.84,0
114,1/1/2000,0:0:0,55.00,29.70,633,154,3754,-7,10,-1,2.48,-9.84,0
115,1/1/2000,0:0:0,55.00,29.70,609,144,3763,-3,10,3,2.48,-9.84,0
116,1/1/2000,0:0:0,55.00,29.70,638,139,3773,6,-1,18,2.48,-9.84,0
117,1/1/2000,0:0:0,55.00,29.70,640,159,3779,-3,12,13,2.48,-9.84,0
118,1/1/2000,0:0:0,55.00,29.70,621,147,3778,8,15,-23,2.48,-9.84,0
119,1/1/2000,0:0:0,55.00,29.60,639,130,3749,-2,-9,8,2.48,-9.84,0
120,1/1/2000,0:0:0,55.00,29.60,642,150,3779,-20,-11,-7,2.48,-9.84,0
121,1/1/2000,0:0:0,55.00,29.60,619,154,3750,6,2,6,2.48,-9.84,0
122,1/1/2000,0:0:0,55.00,29.60,653,136,3741,5,12,-19,2.48,-9.84,0
123,1/1/2000,0:0:0,55.00,29.60,639,141,3769,-3,-6,-12,2.48,-9.84,0
124,1/1/2000,0:0:0,55.00,29.60,648,141,3788,-9,10,0,2.48,-9.84,0
125,1/1/2000,0:0:0,55.00,29.60,634,127,3769,16,-25,18,2.48,-9.84,0
126,1/1/2000,0:0:0,55.00,29.60,640,133,3782,2,1,9,2.48,-9.84,0
127,1/1/2000,0:0:0,55.00,29.60,632,141,3762,-6,20,16,2.48,-9.84,0
128,1/1/2000,0:0:0,55.00,29.60,636,142,3793,1,0,4,2.48,-9.84,0
129,1/1/2000,0:0:0,55.00,29.60,624,131,3750,6,1,-13,2.48,-9.84,0
130,1/1/2000,0:0:0,55.00,29.60,634,146,3764,12,3,13,2.48,-9.84,0
131,1/1/2000,0:0:0,55.00,29.60,641,143,3779,-2,8,-14,2.48,-9.84,0
132,1/1/2000,0:0:0,55.00,29.60,636,136,3780,-12,2,2,2.48,-9.84,0
133,1/1/2000,0:0:0,55.00,29.60,654,138,3799,-4,8,17,2.48,-9.84,0
134,1/1/2000,0:0:0,55.00,29.60,618,136,3787,-10,3,-2,2.48,-9.84,0
135,1/1/2000,0:0:0,55.00,29.60,629,129,3775,8,-1,7,2.48,-9.84,0
136,1/1/2000,0:0:0,55.00,29.60,640,153,3791,7,10,-10,2.48,-9.84,0
137,1/1/2000,0:0:0,55.00,29.60,623,153,3768,-1,8,11,2.48,-9.83,0
138,1/1/2000,0:0:0,55.00,29.60,627,144,3792,-9,5,0,2.48,-9.83,0
139,1/1/2000,0:0:0,55.00,29.60,643,138,3778,8,13,1,2.48,-9.83,0
140,1/1/2000,0:0:0,55.00,29.60,628,143,3786,-7,-6,-13,2.48,-9.83,0
141,1/1/2000,0:0:0,55.00,29.60,617,128,3773,-8,1,-13,2.48,-9.83,0
142,1/1/2000,0:0:0,55.00,29.60,643,131,3785,6,-5,-5,2.48,-9.83,0
143,1/1/2000,0:0:0,55.00,29.60,641,148,3804,-4,-7,-31,2.48,-9.83,0
144,1/1/2000,0:0:0,55.00,29.60,621,162,3792,1,-3,6,2.48,-9.83,0
145,1/1/2000,0:0:0,55.00,29.60,647,130,3747,8,18,-19,2.48,-9.83,0
146,1/1/2000,0:0:0,55.00,29.60,667,145,3756,24,2,-2,2.48,-9.83,0
147,1/1/2000,0:0:0,55.00,29.60,628,130,3740,-13,4,4,2.48,-9.83,0
148,1/1/2000,0:0:0,54.00,29.70,634,136,3769,4,12,-4,2.48,-9.83,0
149,1/1/2000,0:0:0,54.00,29.70,628,141,3769,-14,-16,-4,2.48,-9.83,0
150,1/1/2000,0:0:0,54.00,29.70,632,135,3794,-3,9,-2,2.48,-9.83,0
151,1/1/2000,0:0:0,54.00,29.70,640,157,3787,-9,17,6,2.48,-9.83,0
152,1/1/2000,0:0:0,54.00,29.70,650,144,3786,6,-8,13,2.48,-9.83,0
153,1/1/2000,0:0:0,54.00,29.70,659,119,3783,-8,-15,2,2.48,-9.83,0
154,1/1/2000,0:0:0,54.00,29.70,632,123,3795,-5,18,-2,2.48,-9.83,0
155,1/1/2000,0:0:0,54.00,29.70,633,143,3783,7,2,-5,2.48,-9.83,0
156,1/1/2000,0:0:0,54.00,29.70,626,85,3723,-7,6,6,2.48,-9.83,0
157,1/1/2000,0:0:0,54.00,29.70,619,133,3767,-1,-2,-11,2.48,-9.83,0
158,1/1/2000,0:0:0,54.00,29.70,633,135,3778,2,8,-3,2.48,-9.83,0
159,1/1/2000,0:0:0,54.00,29.70,640,149,3737,13,1,10,2.48,-9.83,0
160,1/1/2000,0:0:0,54.00,29.70,645,160,3758,12,-12,-11,2.48,-9.83,0
161,1/1/2000,0:0:0,54.00,29.70,637,153,3774,-15,5,0,2.48,-9.83,0
162,1/1/2000,0:0:0,54.00,29.70,644,147,3770,5,-11,-11,2.48,-9.83,0
163,1/1/2000,0:0:0,54.00,29.70,624,157,3769,12,-2,4,2.48,-9.83,0
164,1/1/2000,0:0:0,54.00,29.70,631,133,3783,-2,-6,15,2.48,-9.83,0
165,1/1/2000,0:0:0,54.00,29.70,610,139,3779,3,-9,4,2.48,-9.83,0
166,1/1/2000,0:0:0,54.00,29.70,653,137,3807,-2,-6,-8,2.48,-9.83,0
167,1/1/2000,0:0:0,54.00,29.70,630,138,3740,-11,16,3,2.48,-9.83,0
168,1/1/2000,0:0:0,54.00,29.70,637,137,3767,6,23,-11,2.48,-9.83,0
169,1/1/2000,0:0:0,54.00,29.70,629,131,3777,11,-6,12,2.48,-9.83,0
170,1/1/2000,0:0:0,54.00,29.70,623,146,3777,-16,-8,-7,2.48,-9.83,0
171,1/1/2000,0:0:0,54.00,29.70,629,148,3805,-3,-8,-6,2.48,-9.83,0
172,1/1/2000,0:0:0,54.00,29.70,634,128,3792,-9,12,11,2.47,-9.83,0
173,1/1/2000,0:0:0,54.00,29.70,636,121,3727,0,2,8,2.47,-9.83,0
174,1/1/2000,0:0:0,54.00,29.70,641,149,3789,-3,-1,6,2.47,-9.83,0
175,1/1/2000,0:0:0,54.00,29.70,640,137,3796,-15,-3,4,2.47,-9.83,0
176,1/1/2000,0:0:0,54.00,29.70,636,145,3773,11,13,-1,2.47,-9.83,0
177,1/1/2000,0:0:0,54.00,29.70,624,142,3786,-6,8,-9,2.47,-9.83,0
178,1/1/2000,0:0:0,54.00,29.70,637,135,3768,1,-30,22,2.47,-9.83,0
179,1/1/2000,0:0:0,54.00,29.70,629,128,3786,6,-12,6,2.47,-9.83,0
180,1/1/2000,0:0:0,54.00,29.70,629,146,3770,0,12,6,2.47,-9.83,0
181,1/1/2000,0:0:0,54.00,29.70,647,151,3783,-3,-4,8,2.47,-9.83,0
182,1/1/2000,0:0:0,54.00,29.70,656,147,3785,3,8,-2,2.47,-9.83,0
183,1/1/2000,0:0:0,54.00,29.70,627,144,3766,5,5,-2,2.47,-9.83,0
184,1/1/2000,0:0:0,54.00,29.70,637,134,3754,-2,-1,5,2.47,-9.82,0
185,1/1/2000,0:0:0,54.00,29.70,624,151,3767,7,-12,-3,2.47,-9.82,0
186,1/1/2000,0:0:0,54.00,29.70,646,129,3739,-7,-2,0,2.47,-9.82,0
187,1/1/2000,0:0:0,54.00,29.70,629,135,3773,-3,-5,-8,2.47,-9.82,0
188,1/1/2000,0:0:0,54.00,29.70,635,149,3765,4,-7,2,2.47,-9.82,0
189,1/1/2000,0:0:0,54.00,29.70,628,141,3780,-12,0,-4,2.47,-9.82,0
190,1/1/2000,0:0:0,54.00,29.70,622,147,3773,9,14,5,2.47,-9.82,0
191,1/1/2000,0:0:0,54.00,29.70,636,131,3776,13,11,15,2.47,-9.82,0
192,1/1/2000,0:0:0,54.00,29.70,631,154,3761,1,-2,-5,2.47,-9.82,0
193,1/1/2000,0:0:0,54.00,29.70,612,154,3802,-2,-4,3,2.47,-9.82,0
194,1/1/2000,0:0:0,54.00,29.70,632,129,3756,0,-8,7,2.47,-9.82,0
195,1/1/2000,0:0:0,54.00,29.70,632,141,3756,2,-4,11,2.47,-9.82,0
196,1/1/2000,0:0:0,54.00,29.70,647,141,3778,-12,-14,6,2.47,-9.82,0
197,1/1/2000,0:0:0,54.00,29.70,652,149,3772,-5,3,-3,2.47,-9.82,0
198,1/1/2000,0:0:0,54.00,29.70,631,151,3753,-5,7,9,2.47,-9.82,0
199,1/1/2000,0:0:0,54.00,29.70,643,149,3767,-7,5,-11,2.47,-9.82,0
200,1/1/2000,0:0:0,54.00,29.70,644,142,3770,-4,-19,0,2.47,-9.82,0
201,1/1/2000,0:0:0,54.00,29.70,626,137,3777,10,6,-4,2.47,-9.82,0
202,1/1/2000,0:0:0,54.00,29.70,634,154,3813,-3,5,5,2.47,-9.82,0
203,1/1/2000,0:0:0,54.00,29.70,640,134,3772,8,4,-15,2.47,-9.82,0
204,1/1/2000,0:0:0,54.00,29.70,620,135,3774,-1,11,5,2.47,-9.82,0
205,1/1/2000,0:0:0,54.00,29.70,630,132,3745,-6,1,-11,2.47,-9.82,0
206,1/1/2000,0:0:0,54.00,29.80,631,143,3769,-7,15,0,2.47,-9.82,0
207,1/1/2000,0:0:0,54.00,29.80,633,134,3767,-12,3,-13,2.47,-9.82,0
208,1/1/2000,0:0:0,54.00,29.80,639,147,3807,2,7,2,2.47,-9.82,0
209,1/1/2000,0:0:0,54.00,29.80,625,143,3789,5,-10,4,2.47,-9.82,0
210,1/1/2000,0:0:0,54.00,29.80,634,149,3784,12,1,-4,2.47,-9.82,0
211,1/1/2000,0:0:0,54.00,29.80,641,149,3756,-12,5,-6,2.47,-9.82,0
212,1/1/2000,0:0:0,54.00,29.80,637,143,3780,6,4,-5,2.47,-9.82,0
213,1/1/2000,0:0:0,54.00,29.80,635,120,3755,10,-1,20,2.47,-9.82,0
214,1/1/2000,0:0:0,54.00,29.80,637,140,3804,12,1,17,2.47,-9.82,0
215,1/1/2000,0:0:0,54.00,29.80,645,150,3775,8,2,-10,2.47,-9.82,0
216,1/1/2000,0:0:0,54.00,29.80,663,137,3754,-6,-58,-13,2.47,-9.82,0
217,1/1/2000,0:0:0,54.00,29.80,625,143,3693,21,-23,13,2.47,-9.82,0
218,1/1/2000,0:0:0,54.00,29.80,639,163,3756,8,-10,7,2.47,-9.82,0
219,1/1/2000,0:0:0,54.00,29.80,634,147,3760,3,0,-4,2.47,-9.82,0
220,1/1/2000,0:0:0,54.00,29.80,627,135,3782,3,-1,2,2.47,-9.82,0
221,1/1/2000,0:0:0,54.00,29.80,663,137,3804,8,2,8,2.47,-9.82,0
222,1/1/2000,0:0:0,54.00,29.80,613,144,3781,7,-13,2,2.47,-9.82,0
223,1/1/2000,0:0:0,54.00,29.80,631,129,3764,-11,18,-2,2.47,-9.82,0
224,1/1/2000,0:0:0,54.00,29.80,613,148,3784,-5,-1,-2,2.47,-9.82,0
225,1/1/2000,0:0:0,54.00,29.80,617,141,3779,-5,23,0,2.47,-9.82,0
226,1/1/2000,0:0:0,54.00,29.80,631,139,3765,18,13,-11,2.47,-9.82,0
227,1/1/2000,0:0:0,54.00,29.80,614,149,3808,-21,24,-1,2.47,-9.82,0
228,1/1/2000,0:0:0,54.00,29.80,636,142,3769,4,17,-3,2.47,-9.82,0
229,1/1/2000,0:0:0,54.00,29.80,647,127,3758,3,-7,-2,2.47,-9.82,0
230,1/1/2000,0:0:0,54.00,29.80,624,126,3770,0,-6,-1,2.47,-9.82,0
231,1/1/2000,0:0:0,54.00,29.80,617,142,3776,-2,-18,-13,2.47,-9.82,0
232,1/1/2000,0:0:0,54.00,29.80,635,135,3752,11,5,-5,2.47,-9.82,0
233,1/1/2000,0:0:0,54.00,29.80,603,137,3767,-1,-13,1,2.47,-9.82,0
234,1/1/2000,0:0:0,54.00,29.80,640,114,3746,0,-13,-10,2.47,-9.82,0
235,1/1/2000,0:0:0,53.00,29.80,620,155,3794,-10,-1,-15,2.47,-9.82,0
236,1/1/2000,0:0:0,53.00,29.80,632,153,3784,2,-3,2,2.47,-9.82,0
237,1/1/2000,0:0:0,53.00,29.80,619,147,3799,5,26,13,2.47,-9.82,0
238,1/1/2000,0:0:0,53.00,29.80,622,128,3759,0,18,1,2.47,-9.82,0
239,1/1/2000,0:0:0,53.00,29.80,649,137,3785,24,-4,2,2.47,-9.82,0
240,1/1/2000,0:0:0,53.00,29.80,621,141,3763,-11,11,-4,2.47,-9.82,0
241,1/1/2000,0:0:0,53.00,29.80,612,127,3752,-3,0,6,2.47,-9.82,0
242,1/1/2000,0:0:0,53.00,29.80,646,134,3769,-2,-9,19,2.47,-9.82,0
243,1/1/2000,0:0:0,53.00,29.80,645,142,3767,1,-16,9,2.47,-9.82,0
244,1/1/2000,0:0:0,53.00,29.80,635,140,3764,16,-11,0,2.47,-9.82,0
245,1/1/2000,0:0:0,53.00,29.80,645,138,3772,8,-2,-11,2.47,-9.82,0
246,1/1/2000,0:0:0,53.00,29.80,633,144,3768,-10,-5,4,2.47,-9.82,0
247,1/1/2000,0:0:0,53.00,29.80,652,151,3765,18,11,17,2.47,-9.82,0
248,1/1/2000,0:0:0,53.00,29.80,644,148,3787,6,-6,-12,2.47,-9.82,0
249,1/1/2000,0:0:0,53.00,29.80,649,133,3777,4,0,-17,2.47,-9.82,0
250,1/1/2000,0:0:0,53.00,29.80,649,123,3778,-4,-8,-8,2.47,-9.82,0
251,1/1/2000,0:0:0,53.00,29.80,633,134,3781,2,-2,-6,2.47,-9.82,0
252,1/1/2000,0:0:0,53.00,29.80,643,143,3756,-2,14,-1,2.47,-9.82,0
253,1/1/2000,0:0:0,53.00,29.80,644,138,3765,-3,-3,-2,2.47,-9.82,0
254,1/1/2000,0:0:0,53.00,29.80,646,157,3767,7,-3,-4,2.47,-9.82,0
255,1/1/2000,0:0:0,53.00,29.80,652,140,3800,21,0,-3,2.47,-9.82,0
256,1/1/2000,0:0:0,53.00,29.80,643,151,3769,-5,14,-12,2.47,-9.82,0
257,1/1/2000,0:0:0,53.00,29.80,646,147,3767,-5,-16,-11,2.47,-9.82,0
258,1/1/2000,0:0:0,53.00,29.80,636,122,3775,5,-1,-3,2.47,-9.82,0
259,1/1/2000,0:0:0,53.00,29.80,632,145,3781,11,6,-12,2.47,-9.82,0
260,1/1/2000,0:0:0,53.00,29.80,624,161,3777,4,-15,-10,2.47,-9.82,0
261,1/1/2000,0:0:0,53.00,29.80,633,151,3770,-1,-2,10,2.47,-9.82,0
262,1/1/2000,0:0:0,53.00,29.80,645,146,3780,3,5,9,2.47,-9.82,0
263,1/1/2000,0:0:0,53.00,29.80,628,135,3755,-6,-5,5,2.47,-9.82,0
264,1/1/2000,0:0:0,53.00,29.70,634,132,3768,-7,-9,-15,2.47,-9.82,0
265,1/1/2000,0:0:0,53.00,29.70,637,140,3785,-2,7,-14,2.47,-9.82,0
266,1/1/2000,0:0:0,53.00,29.70,634,133,3787,3,4,-10,2.47,-9.82,0
267,1/1/2000,0:0:0,53.00,29.70,640,143,3796,-6,-9,10,2.47,-9.82,0
268,1/1/2000,0:0:0,53.00,29.70,649,146,3769,1,13,2,2.47,-9.82,0
269,1/1/2000,0:0:0,53.00,29.70,652,132,3751,3,-4,-4,2.47,-9.82,0
270,1/1/2000,0:0:0,53.00,29.70,620,137,3728,-7,-2,-8,2.47,-9.82,0
271,1/1/2000,0:0:0,53.00,29.70,641,136,3774,0,-11,-3,2.47,-9.82,0
272,1/1/2000,0:0:0,53.00,29.70,624,130,3772,-7,-1,-20,2.47,-9.82,0
273,1/1/2000,0:0:0,53.00,29.70,625,132,3777,1,-3,-1,2.47,-9.82,0
274,1/1/2000,0:0:0,53.00,29.70,639,139,3782,5,-3,0,2.47,-9.82,0
275,1/1/2000,0:0:0,53.00,29.70,637,138,3757,5,20,-5,2.47,-9.82,0
276,1/1/2000,0:0:0,53.00,29.70,639,151,3750,22,-14,2,2.47,-9.82,0
277,1/1/2000,0:0:0,53.00,29.70,627,136,3753,4,-16,3,2.47,-9.82,0
278,1/1/2000,0:0:0,53.00,29.70,613,143,3791,4,-3,-3,2.47,-9.82,0
279,1/1/2000,0:0:0,53.00,29.70,633,128,3781,-11,-8,3,2.47,-9.82,0
280,1/1/2000,0:0:0,53.00,29.70,622,142,3779,3,7,5,2.47,-9.82,0
281,1/1/2000,0:0:0,53.00,29.70,628,152,3808,-8,-8,-8,2.47,-9.82,0
282,1/1/2000,0:0:0,53.00,29.70,643,138,3763,-9,1,-17,2.47,-9.82,0
283,1/1/2000,0:0:0,53.00,29.70,632,137,3790,3,11,2,2.47,-9.82,0
284,1/1/2000,0:0:0,53.00,29.70,619,133,3787,14,-10,6,2.47,-9.82,0
285,1/1/2000,0:0:0,53.00,29.70,641,140,3785,2,6,18,2.47,-9.82,0
286,1/1/2000,0:0:0,53.00,29.70,622,153,3772,3,12,6,2.47,-9.82,0
287,1/1/2000,0:0:0,53.00,29.70,650,141,3756,-19,1,5,2.47,-9.82,0
288,1/1/2000,0:0:0,53.00,29.70,623,137,3744,1,6,5,2.46,-9.82,0
